表題：,都道府県・市区町村のすがた（社会・人口統計体系）
公開日：,2025年10月31日

***,***,***,***,/項目 コード,A1101,C1224,D310412
調査年 コード,調査年,地域 コード,地域,/項目,A1101_総人口【人】,C1224_企業所得（平成27年基準）【百万円】,D310412_貸付金（都道府県財政）【千円】,貸出金【億円】
1995100000,1995年度,44000,大分県,***,"1,231,306",***,***,***
1995100000,1995年度,45000,宮崎県,***,"1,175,819",***,***,***
1995100000,1995年度,46000,鹿児島県,***,"1,794,224",***,***,***
1995100000,1995年度,47000,沖縄県,***,"1,273,440",***,***,***
1994100000,1994年度,1000,北海道,***,"5,681,000",***,***,***
1994100000,1994年度,2000,青森県,***,"1,480,000",***,***,***
1994100000,1994年度,3000,岩手県,***,"1,418,000",***,***,***
1994100000,1994年度,4000,宮城県,***,"2,313,000",***,***,***
1994100000,1994年度,5000,秋田県,***,"1,216,000",***,***,***
1994100000,1994年度,6000,山形県,***,"1,256,000",***,***,***
1994100000,1994年度,7000,福島県,***,"2,129,000",***,***,***
1994100000,1994年度,8000,茨城県,***,"2,940,000",***,***,***
1994100000,1994年度,9000,栃木県,***,"1,977,000",***,***,***
1994100000,1994年度,10000,群馬県,***,"1,996,000",***,***,***
1994100000,1994年度,11000,埼玉県,***,"6,703,000",***,***,***
1994100000,1994年度,12000,千葉県,***,"5,767,000",***,***,***
1994100000,1994年度,13000,東京都,***,"11,796,000",***,***,***
1994100000,1994年度,14000,神奈川県,***,"8,207,000",***,***,***
1994100000,1994年度,15000,新潟県,***,"2,484,000",***,***,***
1994100000,1994年度,16000,富山県,***,"1,121,000",***,***,***
1994100000,1994年度,17000,石川県,***,"1,176,000",***,***,***
1994100000,1994年度,18000,福井県,***,"825,000",***,***,***
1994100000,1994年度,19000,山梨県,***,"877,000",***,***,***
1994100000,1994年度,20000,長野県,***,"2,184,000",***,***,***
1994100000,1994年度,21000,岐阜県,***,"2,095,000",***,***,***
1994100000,1994年度,22000,静岡県,***,"3,729,000",***,***,***
1994100000,1994年度,23000,愛知県,***,"6,839,000",***,***,***
1994100000,1994年度,24000,三重県,***,"1,833,000",***,***,***
1994100000,1994年度,25000,滋賀県,***,"1,273,000",***,***,***
1994100000,1994年度,26000,京都府,***,"2,622,000",***,***,***
1994100000,1994年度,27000,大阪府,***,"8,759,000",***,***,***
1994100000,1994年度,28000,兵庫県,***,"5,469,000",***,***,***
1994100000,1994年度,29000,奈良県,***,"1,420,000",***,***,***
1994100000,1994年度,30000,和歌山県,***,"1,080,000",***,***,***
1994100000,1994年度,31000,鳥取県,***,"614,000",***,***,***
1994100000,1994年度,32000,島根県,***,"772,000",***,***,***
1994100000,1994年度,33000,岡山県,***,"1,945,000",***,***,***
1994100000,1994年度,34000,広島県,***,"2,877,000",***,***,***
1994100000,1994年度,35000,山口県,***,"1,559,000",***,***,***
1994100000,1994年度,36000,徳島県,***,"830,000",***,***,***
1994100000,1994年度,37000,香川県,***,"1,026,000",***,***,***
1994100000,1994年度,38000,愛媛県,***,"1,508,000",***,***,***
1994100000,1994年度,39000,高知県,***,"817,000",***,***,***
1994100000,1994年度,40000,福岡県,***,"4,909,000",***,***,***
1994100000,1994年度,41000,佐賀県,***,"883,000",***,***,***
1994100000,1994年度,42000,長崎県,***,"1,549,000",***,***,***
1994100000,1994年度,43000,熊本県,***,"1,855,000",***,***,***
1994100000,1994年度,44000,大分県,***,"1,232,000",***,***,***
1994100000,1994年度,45000,宮崎県,***,"1,174,000",***,***,***
1994100000,1994年度,46000,鹿児島県,***,"1,791,000",***,***,***
1994100000,1994年度,47000,沖縄県,***,"1,262,000",***,***,***
1993100000,1993年度,1000,北海道,***,"5,669,000",***,***,***
1993100000,1993年度,2000,青森県,***,"1,476,000",***,***,***
1993100000,1993年度,3000,岩手県,***,"1,417,000",***,***,***
1993100000,1993年度,4000,宮城県,***,"2,299,000",***,***,***
1993100000,1993年度,5000,秋田県,***,"1,217,000",***,***,***
1993100000,1993年度,6000,山形県,***,"1,256,000",***,***,***
1993100000,1993年度,7000,福島県,***,"2,123,000",***,***,***
1993100000,1993年度,8000,茨城県,***,"2,920,000",***,***,***
1993100000,1993年度,9000,栃木県,***,"1,969,000",***,***,***
1993100000,1993年度,10000,群馬県,***,"1,990,000",***,***,***
1993100000,1993年度,11000,埼玉県,***,"6,640,000",***,***,***
1993100000,1993年度,12000,千葉県,***,"5,731,000",***,***,***
1993100000,1993年度,13000,東京都,***,"11,849,000",***,***,***
1993100000,1993年度,14000,神奈川県,***,"8,166,000",***,***,***
1993100000,1993年度,15000,新潟県,***,"2,479,000",***,***,***
1993100000,1993年度,16000,富山県,***,"1,121,000",***,***,***
1993100000,1993年度,17000,石川県,***,"1,173,000",***,***,***
1993100000,1993年度,18000,福井県,***,"824,000",***,***,***
1993100000,1993年度,19000,山梨県,***,"871,000",***,***,***
1993100000,1993年度,20000,長野県,***,"2,175,000",***,***,***
1993100000,1993年度,21000,岐阜県,***,"2,089,000",***,***,***
1993100000,1993年度,22000,静岡県,***,"3,716,000",***,***,***
1993100000,1993年度,23000,愛知県,***,"6,810,000",***,***,***
1993100000,1993年度,24000,三重県,***,"1,823,000",***,***,***
1993100000,1993年度,25000,滋賀県,***,"1,261,000",***,***,***
1993100000,1993年度,26000,京都府,***,"2,618,000",***,***,***
1993100000,1993年度,27000,大阪府,***,"8,762,000",***,***,***
1993100000,1993年度,28000,兵庫県,***,"5,457,000",***,***,***
1993100000,1993年度,29000,奈良県,***,"1,412,000",***,***,***
1993100000,1993年度,30000,和歌山県,***,"1,077,000",***,***,***
1993100000,1993年度,31000,鳥取県,***,"614,000",***,***,***
1993100000,1993年度,32000,島根県,***,"773,000",***,***,***
1993100000,1993年度,33000,岡山県,***,"1,940,000",***,***,***
1993100000,1993年度,34000,広島県,***,"2,873,000",***,***,***
1993100000,1993年度,35000,山口県,***,"1,561,000",***,***,***
1993100000,1993年度,36000,徳島県,***,"831,000",***,***,***
1993100000,1993年度,37000,香川県,***,"1,025,000",***,***,***
1993100000,1993年度,38000,愛媛県,***,"1,508,000",***,***,***
1993100000,1993年度,39000,高知県,***,"817,000",***,***,***
1993100000,1993年度,40000,福岡県,***,"4,885,000",***,***,***
1993100000,1993年度,41000,佐賀県,***,"880,000",***,***,***
1993100000,1993年度,42000,長崎県,***,"1,550,000",***,***,***
1993100000,1993年度,43000,熊本県,***,"1,850,000",***,***,***
1993100000,1993年度,44000,大分県,***,"1,231,000",***,***,***
1993100000,1993年度,45000,宮崎県,***,"1,171,000",***,***,***
1993100000,1993年度,46000,鹿児島県,***,"1,788,000",***,***,***
1993100000,1993年度,47000,沖縄県,***,"1,250,000",***,***,***
1992100000,1992年度,1000,北海道,***,"5,661,000",***,***,***
1992100000,1992年度,2000,青森県,***,"1,476,000",***,***,***
1992100000,1992年度,3000,岩手県,***,"1,416,000",***,***,***
1992100000,1992年度,4000,宮城県,***,"2,283,000",***,***,***
1992100000,1992年度,5000,秋田県,***,"1,220,000",***,***,***
1992100000,1992年度,6000,山形県,***,"1,257,000",***,***,***
1992100000,1992年度,7000,福島県,***,"2,116,000",***,***,***
1992100000,1992年度,8000,茨城県,***,"2,898,000",***,***,***
1992100000,1992年度,9000,栃木県,***,"1,959,000",***,***,***
1992100000,1992年度,10000,群馬県,***,"1,984,000",***,***,***
1992100000,1992年度,11000,埼玉県,***,"6,567,000",***,***,***
1992100000,1992年度,12000,千葉県,***,"5,679,000",***,***,***
1992100000,1992年度,13000,東京都,***,"11,887,000",***,***,***
1992100000,1992年度,14000,神奈川県,***,"8,116,000",***,***,***
1992100000,1992年度,15000,新潟県,***,"2,476,000",***,***,***
1992100000,1992年度,16000,富山県,***,"1,120,000",***,***,***
1992100000,1992年度,17000,石川県,***,"1,171,000",***,***,***
1992100000,1992年度,18000,福井県,***,"823,000",***,***,***
1992100000,1992年度,19000,山梨県,***,"865,000",***,***,***
1992100000,1992年度,20000,長野県,***,"2,169,000",***,***,***
1992100000,1992年度,21000,岐阜県,***,"2,082,000",***,***,***
1992100000,1992年度,22000,静岡県,***,"3,704,000",***,***,***
1992100000,1992年度,23000,愛知県,***,"6,776,000",***,***,***
1992100000,1992年度,24000,三重県,***,"1,814,000",***,***,***
1992100000,1992年度,25000,滋賀県,***,"1,248,000",***,***,***
1992100000,1992年度,26000,京都府,***,"2,615,000",***,***,***
1992100000,1992年度,27000,大阪府,***,"8,761,000",***,***,***
1992100000,1992年度,28000,兵庫県,***,"5,443,000",***,***,***
1992100000,1992年度,29000,奈良県,***,"1,400,000",***,***,***
1992100000,1992年度,30000,和歌山県,***,"1,076,000",***,***,***
1992100000,1992年度,31000,鳥取県,***,"615,000",***,***,***
1992100000,1992年度,32000,島根県,***,"775,000",***,***,***
1992100000,1992年度,33000,岡山県,***,"1,935,000",***,***,***
1992100000,1992年度,34000,広島県,***,"2,867,000",***,***,***
1992100000,1992年度,35000,山口県,***,"1,565,000",***,***,***
1992100000,1992年度,36000,徳島県,***,"830,000",***,***,***
1992100000,1992年度,37000,香川県,***,"1,024,000",***,***,***
1992100000,1992年度,38000,愛媛県,***,"1,511,000",***,***,***
1992100000,1992年度,39000,高知県,***,"819,000",***,***,***
1992100000,1992年度,40000,福岡県,***,"4,859,000",***,***,***
1992100000,1992年度,41000,佐賀県,***,"879,000",***,***,***
1992100000,1992年度,42000,長崎県,***,"1,552,000",***,***,***
1992100000,1992年度,43000,熊本県,***,"1,846,000",***,***,***
1992100000,1992年度,44000,大分県,***,"1,233,000",***,***,***
1992100000,1992年度,45000,宮崎県,***,"1,167,000",***,***,***
1992100000,1992年度,46000,鹿児島県,***,"1,789,000",***,***,***
1992100000,1992年度,47000,沖縄県,***,"1,239,000",***,***,***
1991100000,1991年度,1000,北海道,***,"5,650,000",***,***,***
1991100000,1991年度,2000,青森県,***,"1,479,000",***,***,***
1991100000,1991年度,3000,岩手県,***,"1,416,000",***,***,***
1991100000,1991年度,4000,宮城県,***,"2,267,000",***,***,***
1991100000,1991年度,5000,秋田県,***,"1,223,000",***,***,***
1991100000,1991年度,6000,山形県,***,"1,257,000",***,***,***
1991100000,1991年度,7000,福島県,***,"2,109,000",***,***,***
1991100000,1991年度,8000,茨城県,***,"2,871,000",***,***,***
1991100000,1991年度,9000,栃木県,***,"1,948,000",***,***,***
1991100000,1991年度,10000,群馬県,***,"1,974,000",***,***,***
1991100000,1991年度,11000,埼玉県,***,"6,486,000",***,***,***
1991100000,1991年度,12000,千葉県,***,"5,617,000",***,***,***
1991100000,1991年度,13000,東京都,***,"11,894,000",***,***,***
1991100000,1991年度,14000,神奈川県,***,"8,050,000",***,***,***
1991100000,1991年度,15000,新潟県,***,"2,475,000",***,***,***
1991100000,1991年度,16000,富山県,***,"1,121,000",***,***,***
1991100000,1991年度,17000,石川県,***,"1,167,000",***,***,***
1991100000,1991年度,18000,福井県,***,"823,000",***,***,***
1991100000,1991年度,19000,山梨県,***,"860,000",***,***,***
1991100000,1991年度,20000,長野県,***,"2,162,000",***,***,***
1991100000,1991年度,21000,岐阜県,***,"2,073,000",***,***,***
1991100000,1991年度,22000,静岡県,***,"3,687,000",***,***,***
1991100000,1991年度,23000,愛知県,***,"6,729,000",***,***,***
1991100000,1991年度,24000,三重県,***,"1,803,000",***,***,***
1991100000,1991年度,25000,滋賀県,***,"1,235,000",***,***,***
1991100000,1991年度,26000,京都府,***,"2,608,000",***,***,***
1991100000,1991年度,27000,大阪府,***,"8,750,000",***,***,***
1991100000,1991年度,28000,兵庫県,***,"5,426,000",***,***,***
1991100000,1991年度,29000,奈良県,***,"1,388,000",***,***,***
1991100000,1991年度,30000,和歌山県,***,"1,076,000",***,***,***
1991100000,1991年度,31000,鳥取県,***,"615,000",***,***,***
1991100000,1991年度,32000,島根県,***,"778,000",***,***,***
1991100000,1991年度,33000,岡山県,***,"1,930,000",***,***,***
1991100000,1991年度,34000,広島県,***,"2,859,000",***,***,***
1991100000,1991年度,35000,山口県,***,"1,569,000",***,***,***
1991100000,1991年度,36000,徳島県,***,"831,000",***,***,***
1991100000,1991年度,37000,香川県,***,"1,023,000",***,***,***
1991100000,1991年度,38000,愛媛県,***,"1,513,000",***,***,***
1991100000,1991年度,39000,高知県,***,"822,000",***,***,***
1991100000,1991年度,40000,福岡県,***,"4,834,000",***,***,***
1991100000,1991年度,41000,佐賀県,***,"878,000",***,***,***
1991100000,1991年度,42000,長崎県,***,"1,557,000",***,***,***
1991100000,1991年度,43000,熊本県,***,"1,844,000",***,***,***
1991100000,1991年度,44000,大分県,***,"1,235,000",***,***,***
1991100000,1991年度,45000,宮崎県,***,"1,167,000",***,***,***
1991100000,1991年度,46000,鹿児島県,***,"1,793,000",***,***,***
1991100000,1991年度,47000,沖縄県,***,"1,230,000",***,***,***
1990100000,1990年度,1000,北海道,***,"5,643,647",***,***,***
1990100000,1990年度,2000,青森県,***,"1,482,873",***,***,***
1990100000,1990年度,3000,岩手県,***,"1,416,928",***,***,***
1990100000,1990年度,4000,宮城県,***,"2,248,558",***,***,***
1990100000,1990年度,5000,秋田県,***,"1,227,478",***,***,***
1990100000,1990年度,6000,山形県,***,"1,258,390",***,***,***
1990100000,1990年度,7000,福島県,***,"2,104,058",***,***,***
1990100000,1990年度,8000,茨城県,***,"2,845,382",***,***,***
1990100000,1990年度,9000,栃木県,***,"1,935,168",***,***,***
1990100000,1990年度,10000,群馬県,***,"1,966,265",***,***,***
1990100000,1990年度,11000,埼玉県,***,"6,405,319",***,***,***
1990100000,1990年度,12000,千葉県,***,"5,555,429",***,***,***
1990100000,1990年度,13000,東京都,***,"11,855,563",***,***,***
1990100000,1990年度,14000,神奈川県,***,"7,980,391",***,***,***
1990100000,1990年度,15000,新潟県,***,"2,474,583",***,***,***
1990100000,1990年度,16000,富山県,***,"1,120,161",***,***,***
1990100000,1990年度,17000,石川県,***,"1,164,628",***,***,***
1990100000,1990年度,18000,福井県,***,"823,585",***,***,***
1990100000,1990年度,19000,山梨県,***,"852,966",***,***,***
1990100000,1990年度,20000,長野県,***,"2,156,627",***,***,***
1990100000,1990年度,21000,岐阜県,***,"2,066,569",***,***,***
1990100000,1990年度,22000,静岡県,***,"3,670,840",***,***,***
1990100000,1990年度,23000,愛知県,***,"6,690,603",***,***,***
1990100000,1990年度,24000,三重県,***,"1,792,514",***,***,***
1990100000,1990年度,25000,滋賀県,***,"1,222,411",***,***,***
1990100000,1990年度,26000,京都府,***,"2,602,460",***,***,***
1990100000,1990年度,27000,大阪府,***,"8,734,516",***,***,***
1990100000,1990年度,28000,兵庫県,***,"5,405,040",***,***,***
1990100000,1990年度,29000,奈良県,***,"1,375,481",***,***,***
1990100000,1990年度,30000,和歌山県,***,"1,074,325",***,***,***
1990100000,1990年度,31000,鳥取県,***,"615,722",***,***,***
1990100000,1990年度,32000,島根県,***,"781,021",***,***,***
1990100000,1990年度,33000,岡山県,***,"1,925,877",***,***,***
1990100000,1990年度,34000,広島県,***,"2,849,847",***,***,***
1990100000,1990年度,35000,山口県,***,"1,572,616",***,***,***
1990100000,1990年度,36000,徳島県,***,"831,598",***,***,***
1990100000,1990年度,37000,香川県,***,"1,023,412",***,***,***
1990100000,1990年度,38000,愛媛県,***,"1,515,025",***,***,***
1990100000,1990年度,39000,高知県,***,"825,034",***,***,***
1990100000,1990年度,40000,福岡県,***,"4,811,050",***,***,***
1990100000,1990年度,41000,佐賀県,***,"877,851",***,***,***
1990100000,1990年度,42000,長崎県,***,"1,562,959",***,***,***
1990100000,1990年度,43000,熊本県,***,"1,840,326",***,***,***
1990100000,1990年度,44000,大分県,***,"1,236,942",***,***,***
1990100000,1990年度,45000,宮崎県,***,"1,168,907",***,***,***
1990100000,1990年度,46000,鹿児島県,***,"1,797,824",***,***,***
1990100000,1990年度,47000,沖縄県,***,"1,222,398",***,***,***
1989100000,1989年度,1000,北海道,***,"5,649,000",***,***,***
1989100000,1989年度,2000,青森県,***,"1,492,000",***,***,***
1989100000,1989年度,3000,岩手県,***,"1,419,000",***,***,***
1989100000,1989年度,4000,宮城県,***,"2,236,000",***,***,***
1989100000,1989年度,5000,秋田県,***,"1,232,000",***,***,***
1989100000,1989年度,6000,山形県,***,"1,260,000",***,***,***
1989100000,1989年度,7000,福島県,***,"2,100,000",***,***,***
1989100000,1989年度,8000,茨城県,***,"2,822,000",***,***,***
1989100000,1989年度,9000,栃木県,***,"1,921,000",***,***,***
1989100000,1989年度,10000,群馬県,***,"1,959,000",***,***,***
1989100000,1989年度,11000,埼玉県,***,"6,308,000",***,***,***
1989100000,1989年度,12000,千葉県,***,"5,487,000",***,***,***
1989100000,1989年度,13000,東京都,***,"11,863,000",***,***,***
1989100000,1989年度,14000,神奈川県,***,"7,891,000",***,***,***
1989100000,1989年度,15000,新潟県,***,"2,476,000",***,***,***
1989100000,1989年度,16000,富山県,***,"1,121,000",***,***,***
1989100000,1989年度,17000,石川県,***,"1,163,000",***,***,***
1989100000,1989年度,18000,福井県,***,"823,000",***,***,***
1989100000,1989年度,19000,山梨県,***,"849,000",***,***,***
1989100000,1989年度,20000,長野県,***,"2,153,000",***,***,***
1989100000,1989年度,21000,岐阜県,***,"2,058,000",***,***,***
1989100000,1989年度,22000,静岡県,***,"3,657,000",***,***,***
1989100000,1989年度,23000,愛知県,***,"6,649,000",***,***,***
1989100000,1989年度,24000,三重県,***,"1,782,000",***,***,***
1989100000,1989年度,25000,滋賀県,***,"1,206,000",***,***,***
1989100000,1989年度,26000,京都府,***,"2,604,000",***,***,***
1989100000,1989年度,27000,大阪府,***,"8,744,000",***,***,***
1989100000,1989年度,28000,兵庫県,***,"5,372,000",***,***,***
1989100000,1989年度,29000,奈良県,***,"1,363,000",***,***,***
1989100000,1989年度,30000,和歌山県,***,"1,074,000",***,***,***
1989100000,1989年度,31000,鳥取県,***,"616,000",***,***,***
1989100000,1989年度,32000,島根県,***,"785,000",***,***,***
1989100000,1989年度,33000,岡山県,***,"1,925,000",***,***,***
1989100000,1989年度,34000,広島県,***,"2,843,000",***,***,***
1989100000,1989年度,35000,山口県,***,"1,581,000",***,***,***
1989100000,1989年度,36000,徳島県,***,"833,000",***,***,***
1989100000,1989年度,37000,香川県,***,"1,023,000",***,***,***
1989100000,1989年度,38000,愛媛県,***,"1,519,000",***,***,***
1989100000,1989年度,39000,高知県,***,"830,000",***,***,***
1989100000,1989年度,40000,福岡県,***,"4,793,000",***,***,***
1989100000,1989年度,41000,佐賀県,***,"879,000",***,***,***
1989100000,1989年度,42000,長崎県,***,"1,570,000",***,***,***
1989100000,1989年度,43000,熊本県,***,"1,841,000",***,***,***
1989100000,1989年度,44000,大分県,***,"1,240,000",***,***,***
1989100000,1989年度,45000,宮崎県,***,"1,172,000",***,***,***
1989100000,1989年度,46000,鹿児島県,***,"1,805,000",***,***,***
1989100000,1989年度,47000,沖縄県,***,"1,215,000",***,***,***
1988100000,1988年度,1000,北海道,***,"5,656,000",***,***,***
1988100000,1988年度,2000,青森県,***,"1,502,000",***,***,***
1988100000,1988年度,3000,岩手県,***,"1,424,000",***,***,***
1988100000,1988年度,4000,宮城県,***,"2,221,000",***,***,***
1988100000,1988年度,5000,秋田県,***,"1,238,000",***,***,***
1988100000,1988年度,6000,山形県,***,"1,262,000",***,***,***
1988100000,1988年度,7000,福島県,***,"2,095,000",***,***,***
1988100000,1988年度,8000,茨城県,***,"2,795,000",***,***,***
1988100000,1988年度,9000,栃木県,***,"1,908,000",***,***,***
1988100000,1988年度,10000,群馬県,***,"1,949,000",***,***,***
1988100000,1988年度,11000,埼玉県,***,"6,195,000",***,***,***
1988100000,1988年度,12000,千葉県,***,"5,403,000",***,***,***
1988100000,1988年度,13000,東京都,***,"11,873,000",***,***,***
1988100000,1988年度,14000,神奈川県,***,"7,794,000",***,***,***
1988100000,1988年度,15000,新潟県,***,"2,476,000",***,***,***
1988100000,1988年度,16000,富山県,***,"1,120,000",***,***,***
1988100000,1988年度,17000,石川県,***,"1,160,000",***,***,***
1988100000,1988年度,18000,福井県,***,"822,000",***,***,***
1988100000,1988年度,19000,山梨県,***,"845,000",***,***,***
1988100000,1988年度,20000,長野県,***,"2,149,000",***,***,***
1988100000,1988年度,21000,岐阜県,***,"2,051,000",***,***,***
1988100000,1988年度,22000,静岡県,***,"3,639,000",***,***,***
1988100000,1988年度,23000,愛知県,***,"6,606,000",***,***,***
1988100000,1988年度,24000,三重県,***,"1,772,000",***,***,***
1988100000,1988年度,25000,滋賀県,***,"1,191,000",***,***,***
1988100000,1988年度,26000,京都府,***,"2,604,000",***,***,***
1988100000,1988年度,27000,大阪府,***,"8,748,000",***,***,***
1988100000,1988年度,28000,兵庫県,***,"5,344,000",***,***,***
1988100000,1988年度,29000,奈良県,***,"1,347,000",***,***,***
1988100000,1988年度,30000,和歌山県,***,"1,076,000",***,***,***
1988100000,1988年度,31000,鳥取県,***,"617,000",***,***,***
1988100000,1988年度,32000,島根県,***,"789,000",***,***,***
1988100000,1988年度,33000,岡山県,***,"1,925,000",***,***,***
1988100000,1988年度,34000,広島県,***,"2,838,000",***,***,***
1988100000,1988年度,35000,山口県,***,"1,587,000",***,***,***
1988100000,1988年度,36000,徳島県,***,"834,000",***,***,***
1988100000,1988年度,37000,香川県,***,"1,025,000",***,***,***
1988100000,1988年度,38000,愛媛県,***,"1,522,000",***,***,***
1988100000,1988年度,39000,高知県,***,"833,000",***,***,***
1988100000,1988年度,40000,福岡県,***,"4,773,000",***,***,***
1988100000,1988年度,41000,佐賀県,***,"880,000",***,***,***
1988100000,1988年度,42000,長崎県,***,"1,578,000",***,***,***
1988100000,1988年度,43000,熊本県,***,"1,842,000",***,***,***
1988100000,1988年度,44000,大分県,***,"1,243,000",***,***,***
1988100000,1988年度,45000,宮崎県,***,"1,173,000",***,***,***
1988100000,1988年度,46000,鹿児島県,***,"1,812,000",***,***,***
1988100000,1988年度,47000,沖縄県,***,"1,208,000",***,***,***
1987100000,1987年度,1000,北海道,***,"5,660,000",***,***,***
1987100000,1987年度,2000,青森県,***,"1,511,000",***,***,***
1987100000,1987年度,3000,岩手県,***,"1,427,000",***,***,***
1987100000,1987年度,4000,宮城県,***,"2,206,000",***,***,***
1987100000,1987年度,5000,秋田県,***,"1,244,000",***,***,***
1987100000,1987年度,6000,山形県,***,"1,262,000",***,***,***
1987100000,1987年度,7000,福島県,***,"2,091,000",***,***,***
1987100000,1987年度,8000,茨城県,***,"2,769,000",***,***,***
1987100000,1987年度,9000,栃木県,***,"1,895,000",***,***,***
1987100000,1987年度,10000,群馬県,***,"1,941,000",***,***,***
1987100000,1987年度,11000,埼玉県,***,"6,071,000",***,***,***
1987100000,1987年度,12000,千葉県,***,"5,307,000",***,***,***
1987100000,1987年度,13000,東京都,***,"11,887,000",***,***,***
1987100000,1987年度,14000,神奈川県,***,"7,684,000",***,***,***
1987100000,1987年度,15000,新潟県,***,"2,477,000",***,***,***
1987100000,1987年度,16000,富山県,***,"1,120,000",***,***,***
1987100000,1987年度,17000,石川県,***,"1,158,000",***,***,***
1987100000,1987年度,18000,福井県,***,"822,000",***,***,***
1987100000,1987年度,19000,山梨県,***,"841,000",***,***,***
1987100000,1987年度,20000,長野県,***,"2,148,000",***,***,***
1987100000,1987年度,21000,岐阜県,***,"2,044,000",***,***,***
1987100000,1987年度,22000,静岡県,***,"3,619,000",***,***,***
1987100000,1987年度,23000,愛知県,***,"6,566,000",***,***,***
1987100000,1987年度,24000,三重県,***,"1,765,000",***,***,***
1987100000,1987年度,25000,滋賀県,***,"1,178,000",***,***,***
1987100000,1987年度,26000,京都府,***,"2,601,000",***,***,***
1987100000,1987年度,27000,大阪府,***,"8,737,000",***,***,***
1987100000,1987年度,28000,兵庫県,***,"5,319,000",***,***,***
1987100000,1987年度,29000,奈良県,***,"1,333,000",***,***,***
1987100000,1987年度,30000,和歌山県,***,"1,079,000",***,***,***
1987100000,1987年度,31000,鳥取県,***,"616,000",***,***,***
1987100000,1987年度,32000,島根県,***,"792,000",***,***,***
1987100000,1987年度,33000,岡山県,***,"1,924,000",***,***,***
1987100000,1987年度,34000,広島県,***,"2,834,000",***,***,***
1987100000,1987年度,35000,山口県,***,"1,592,000",***,***,***
1987100000,1987年度,36000,徳島県,***,"835,000",***,***,***
1987100000,1987年度,37000,香川県,***,"1,024,000",***,***,***
1987100000,1987年度,38000,愛媛県,***,"1,525,000",***,***,***
1987100000,1987年度,39000,高知県,***,"836,000",***,***,***
1987100000,1987年度,40000,福岡県,***,"4,756,000",***,***,***
1987100000,1987年度,41000,佐賀県,***,"880,000",***,***,***
1987100000,1987年度,42000,長崎県,***,"1,584,000",***,***,***
1987100000,1987年度,43000,熊本県,***,"1,842,000",***,***,***
1987100000,1987年度,44000,大分県,***,"1,247,000",***,***,***
1987100000,1987年度,45000,宮崎県,***,"1,174,000",***,***,***
1987100000,1987年度,46000,鹿児島県,***,"1,816,000",***,***,***
1987100000,1987年度,47000,沖縄県,***,"1,199,000",***,***,***
1986100000,1986年度,1000,北海道,***,"5,673,000",***,***,***
1986100000,1986年度,2000,青森県,***,"1,517,000",***,***,***
1986100000,1986年度,3000,岩手県,***,"1,431,000",***,***,***
1986100000,1986年度,4000,宮城県,***,"2,190,000",***,***,***
1986100000,1986年度,5000,秋田県,***,"1,249,000",***,***,***
1986100000,1986年度,6000,山形県,***,"1,262,000",***,***,***
1986100000,1986年度,7000,福島県,***,"2,085,000",***,***,***
1986100000,1986年度,8000,茨城県,***,"2,746,000",***,***,***
1986100000,1986年度,9000,栃木県,***,"1,880,000",***,***,***
1986100000,1986年度,10000,群馬県,***,"1,931,000",***,***,***
1986100000,1986年度,11000,埼玉県,***,"5,954,000",***,***,***
1986100000,1986年度,12000,千葉県,***,"5,219,000",***,***,***
1986100000,1986年度,13000,東京都,***,"11,888,000",***,***,***
1986100000,1986年度,14000,神奈川県,***,"7,553,000",***,***,***
1986100000,1986年度,15000,新潟県,***,"2,478,000",***,***,***
1986100000,1986年度,16000,富山県,***,"1,119,000",***,***,***
1986100000,1986年度,17000,石川県,***,"1,155,000",***,***,***
1986100000,1986年度,18000,福井県,***,"819,000",***,***,***
1986100000,1986年度,19000,山梨県,***,"837,000",***,***,***
1986100000,1986年度,20000,長野県,***,"2,143,000",***,***,***
1986100000,1986年度,21000,岐阜県,***,"2,036,000",***,***,***
1986100000,1986年度,22000,静岡県,***,"3,597,000",***,***,***
1986100000,1986年度,23000,愛知県,***,"6,512,000",***,***,***
1986100000,1986年度,24000,三重県,***,"1,756,000",***,***,***
1986100000,1986年度,25000,滋賀県,***,"1,166,000",***,***,***
1986100000,1986年度,26000,京都府,***,"2,595,000",***,***,***
1986100000,1986年度,27000,大阪府,***,"8,705,000",***,***,***
1986100000,1986年度,28000,兵庫県,***,"5,300,000",***,***,***
1986100000,1986年度,29000,奈良県,***,"1,318,000",***,***,***
1986100000,1986年度,30000,和歌山県,***,"1,083,000",***,***,***
1986100000,1986年度,31000,鳥取県,***,"616,000",***,***,***
1986100000,1986年度,32000,島根県,***,"793,000",***,***,***
1986100000,1986年度,33000,岡山県,***,"1,921,000",***,***,***
1986100000,1986年度,34000,広島県,***,"2,829,000",***,***,***
1986100000,1986年度,35000,山口県,***,"1,598,000",***,***,***
1986100000,1986年度,36000,徳島県,***,"835,000",***,***,***
1986100000,1986年度,37000,香川県,***,"1,024,000",***,***,***
1986100000,1986年度,38000,愛媛県,***,"1,528,000",***,***,***
1986100000,1986年度,39000,高知県,***,"838,000",***,***,***
1986100000,1986年度,40000,福岡県,***,"4,741,000",***,***,***
1986100000,1986年度,41000,佐賀県,***,"880,000",***,***,***
1986100000,1986年度,42000,長崎県,***,"1,589,000",***,***,***
1986100000,1986年度,43000,熊本県,***,"1,840,000",***,***,***
1986100000,1986年度,44000,大分県,***,"1,249,000",***,***,***
